GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.invoker.auth,HttpBearerAuth,52,6,6,0,11,3,9,1,6,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.invoker.auth,ApiKeyAuth,76,9,10,0,20,4,12,1,7,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.invoker.auth,HttpBasicAuth,44,0,8,0,13,0,10,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.invoker.auth,HttpBearerAuth,52,6,6,0,11,3,9,1,6,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.invoker.auth,ApiKeyAuth,76,9,10,0,20,4,12,1,7,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.invoker.auth,HttpBasicAuth,44,0,8,0,13,0,10,0,6,0
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.models,EncryptedCardResponse,0,3,0,0,0,1,0,1,0,1
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.models,Key,0,23,0,0,0,3,0,2,0,2
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.models,KeyList,0,3,0,0,0,1,0,1,0,1
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.models,CheckoutApiResponse,0,3,0,0,0,1,0,1,0,1
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens,VirtualCardReferenceApplication,0,8,0,0,0,3,0,2,0,2
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.config,HttpClientConfig,0,18,0,0,0,5,0,3,0,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.api,CheckoutApi.new TypeToken() {...},6,0,0,0,1,0,1,0,1,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.api,CheckoutApi.new TypeToken() {...},6,0,0,0,1,0,1,0,1,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.api,CheckoutApi,218,0,14,0,54,0,20,0,13,0
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.utils,KeyUtil,0,45,0,4,0,12,0,6,0,4
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.exception,GlobalExceptionHandler,0,50,0,0,0,12,0,5,0,5
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DelegatedAuthenticationModel.ModelTypeEnum,68,0,4,0,15,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,SrcTokenRequestData,296,0,38,0,64,0,38,0,19,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Consumer.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,PushAccountReceiptCardDetails,448,0,54,0,85,0,54,0,27,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DigitalCardStatus.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,VerificationData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,UriData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DeleteCardResponse.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,EnrolmentReferenceData,353,0,36,0,70,0,39,0,21,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DelegatedAuthenticationModel.ModelTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Transaction.TransactionTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Error.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DigitalCardStatus,68,0,4,0,15,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,AuthMethod.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Card.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,AuthMethod.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,MfaEligibilityModel,396,0,42,0,77,0,45,0,24,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,CardPendingEvent,75,0,4,0,16,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,AdditionalDataRequested.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Address.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,GetCardResponse.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,VerificationData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,MfaEligibilityModel.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,UriData,212,0,26,0,45,0,28,0,15,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Transaction,1305,0,134,0,221,0,133,0,66,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,PhoneNumber.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,ErrorReason.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,CardPendingEvent.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,AuthMethod.AuthenticationMethodTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Transaction.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,ErrorSourceType.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,VerificationData,603,0,50,0,119,0,59,0,34,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,PushAccountReceiptCardDetails.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,EnrollCardResponse,497,41,58,0,89,11,58,1,29,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Transaction.TransactionTypeEnum,103,0,4,0,20,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,PaymentData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,PushAccountReceiptCard.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,MfaEligibilityModel.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,GetRecentTransactionsResponse.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Consumer,224,0,24,0,49,0,27,0,15,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Error.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DecisioningData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,ErrorSourceType,82,0,4,0,17,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,EnrolmentReferenceType,82,0,4,0,17,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Card.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,Error,428,0,44,0,88,0,47,0,25,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DelegatedAuthenticationModel.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,MaskedConsumerIdentity.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,PaymentData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.card.model,DeleteCardResponse,223,17,26,0,45,5,27,1,14,1
